"Census Tract","FIPS Code","Formatted FIPS","Estimated percent of all people under 18 between 2013-2017."
"36047085800, NY","36047085800","=""36047085800""","22.34"
"36047015000, NY","36047015000","=""36047015000""","17.19"
"36047014800, NY","36047014800","=""36047014800""","18.15"
"36005020900, NY","36005020900","=""36005020900""","23.60"
"36047003500, NY","36047003500","=""36047003500""","15.28"
"36081085700, NY","36081085700","=""36081085700""","15.21"
"36081071305, NY","36081071305","=""36081071305""","15.06"
"36047045400, NY","36047045400","=""36047045400""","30.38"
"36047027200, NY","36047027200","=""36047027200""","27.80"
"36047100400, NY","36047100400","=""36047100400""","23.26"
"36047118600, NY","36047118600","=""36047118600""","23.09"
"36047093800, NY","36047093800","=""36047093800""","19.14"
"36061018500, NY","36061018500","=""36061018500""","15.77"
"36081085500, NY","36081085500","=""36081085500""","18.13"
"36081054700, NY","36081054700","=""36081054700""","20.04"
"36081005200, NY","36081005200","=""36081005200""","19.73"
"36005037800, NY","36005037800","=""36005037800""","26.99"
"36047087401, NY","36047087401","=""36047087401""","27.67"
"36005014300, NY","36005014300","=""36005014300""","26.57"
"36081046500, NY","36081046500","=""36081046500""","19.53"
"36047053500, NY","36047053500","=""36047053500""","47.89"
"36061020000, NY","36061020000","=""36061020000""","14.82"
"36081069701, NY","36081069701","=""36081069701""","16.05"
"36005028100, NY","36005028100","=""36005028100""","14.23"
"36047079801, NY","36047079801","=""36047079801""","15.71"
"36081007500, NY","36081007500","=""36081007500""","12.32"
"36081040500, NY","36081040500","=""36081040500""","25.55"
"36047034000, NY","36047034000","=""36047034000""","12.96"
"36047049500, NY","36047049500","=""36047049500""","13.46"
"36047117201, NY","36047117201","=""36047117201""","24.19"
"36081004002, NY","36081004002","=""36081004002""","25.79"
"36081015700, NY","36081015700","=""36081015700""","17.90"
"36047085400, NY","36047085400","=""36047085400""","25.97"
"36047046201, NY","36047046201","=""36047046201""","28.90"
"36005002500, NY","36005002500","=""36005002500""","30.97"
"36081014500, NY","36081014500","=""36081014500""","18.17"
"36047056900, NY","36047056900","=""36047056900""","8.98"
"36081025301, NY","36081025301","=""36081025301""","10.45"
"36081059900, NY","36081059900","=""36081059900""","14.09"
"36005037600, NY","36005037600","=""36005037600""","22.15"
"36047012902, NY","36047012902","=""36047012902""","18.07"
"36081007700, NY","36081007700","=""36081007700""","15.32"
"36005040800, NY","36005040800","=""36005040800""","28.34"
"36005035900, NY","36005035900","=""36005035900""","27.17"
"36047118201, NY","36047118201","=""36047118201""","27.81"
"36047036501, NY","36047036501","=""36047036501""","25.24"
"36005025300, NY","36005025300","=""36005025300""","28.64"
"36061015801, NY","36061015801","=""36061015801""","16.56"
"36061016001, NY","36061016001","=""36061016001""","19.95"
"36061014802, NY","36061014802","=""36061014802""","17.21"
"36061015002, NY","36061015002","=""36061015002""","18.71"
"36047083400, NY","36047083400","=""36047083400""","18.89"
"36005022403, NY","36005022403","=""36005022403""","21.14"
"36047052500, NY","36047052500","=""36047052500""","31.96"
"36047050300, NY","36047050300","=""36047050300""","6.88"
"36005020200, NY","36005020200","=""36005020200""","26.50"
"36047003600, NY","36047003600","=""36047003600""","21.18"
"36061005501, NY","36061005501","=""36061005501""","14.87"
"36047118202, NY","36047118202","=""36047118202""","27.11"
"36061003001, NY","36061003001","=""36061003001""","9.13"
"36005004001, NY","36005004001","=""36005004001""","21.57"
"36081049500, NY","36081049500","=""36081049500""","25.05"
"36005039902, NY","36005039902","=""36005039902""","28.65"
"36047111000, NY","36047111000","=""36047111000""","28.41"
"36005023100, NY","36005023100","=""36005023100""","24.33"
"36005034300, NY","36005034300","=""36005034300""","23.24"
"36061018600, NY","36061018600","=""36061018600""","21.85"
"36047028300, NY","36047028300","=""36047028300""","24.19"
"36081015300, NY","36081015300","=""36081015300""","12.78"
"36061028500, NY","36061028500","=""36061028500""","21.50"
"36081011400, NY","36081011400","=""36081011400""","32.73"
"36005041100, NY","36005041100","=""36005041100""","24.12"
"36005023301, NY","36005023301","=""36005023301""","24.67"
"36061001200, NY","36061001200","=""36061001200""","15.86"
"36047036502, NY","36047036502","=""36047036502""","24.96"
"36005022901, NY","36005022901","=""36005022901""","33.59"
"36047028502, NY","36047028502","=""36047028502""","23.14"
"36047021700, NY","36047021700","=""36047021700""","22.01"
"36047026300, NY","36047026300","=""36047026300""","15.32"
"36005015500, NY","36005015500","=""36005015500""","29.74"
"36005022701, NY","36005022701","=""36005022701""","21.24"
"36047056800, NY","36047056800","=""36047056800""","12.46"
"36081056500, NY","36081056500","=""36081056500""","27.94"
"36047063200, NY","36047063200","=""36047063200""","15.43"
"36005012101, NY","36005012101","=""36005012101""","27.98"
"36005014702, NY","36005014702","=""36005014702""","32.28"
"36005013000, NY","36005013000","=""36005013000""","18.29"
"36061005900, NY","36061005900","=""36061005900""","7.37"
"36061020901, NY","36061020901","=""36061020901""","20.34"
"36047051601, NY","36047051601","=""36047051601""","21.09"
"36005033202, NY","36005033202","=""36005033202""","19.80"
"36061005502, NY","36061005502","=""36061005502""","10.60"
"36047012801, NY","36047012801","=""36047012801""","20.59"
"36005033201, NY","36005033201","=""36005033201""","21.80"
"36081026901, NY","36081026901","=""36081026901""","17.33"
"36081054500, NY","36081054500","=""36081054500""","24.19"
"36005005002, NY","36005005002","=""36005005002""","26.42"
"36061001402, NY","36061001402","=""36061001402""","6.93"
"36081050500, NY","36081050500","=""36081050500""","15.76"
"36047114202, NY","36047114202","=""36047114202""","25.06"
"36047063600, NY","36047063600","=""36047063600""","19.27"
"36047008600, NY","36047008600","=""36047008600""","N/A"
"36005007700, NY","36005007700","=""36005007700""","27.12"
"36047009200, NY","36047009200","=""36047009200""","26.72"
"36081046100, NY","36081046100","=""36081046100""","22.38"
"36047018600, NY","36047018600","=""36047018600""","21.46"
"36005018302, NY","36005018302","=""36005018302""","26.58"
"36047098400, NY","36047098400","=""36047098400""","24.11"
"36047101600, NY","36047101600","=""36047101600""","18.51"
"36081008100, NY","36081008100","=""36081008100""","20.38"
"36047003000, NY","36047003000","=""36047003000""","26.07"
"36005024501, NY","36005024501","=""36005024501""","31.41"
"36081011900, NY","36081011900","=""36081011900""","12.08"
"36081006501, NY","36081006501","=""36081006501""","9.33"
"36081079701, NY","36081079701","=""36081079701""","21.14"
"36081003000, NY","36081003000","=""36081003000""","30.30"
"36047079601, NY","36047079601","=""36047079601""","13.09"
"36005008900, NY","36005008900","=""36005008900""","32.55"
"36061014602, NY","36061014602","=""36061014602""","12.96"
"36061015602, NY","36061015602","=""36061015602""","17.73"
"36061023400, NY","36061023400","=""36061023400""","20.29"
"36061005700, NY","36061005700","=""36061005700""","14.82"
"36005012701, NY","36005012701","=""36005012701""","24.42"
"36047014700, NY","36047014700","=""36047014700""","21.18"
"36081016100, NY","36081016100","=""36081016100""","17.24"
"36005017701, NY","36005017701","=""36005017701""","31.48"
"36047051002, NY","36047051002","=""36047051002""","21.28"
"36081014900, NY","36081014900","=""36081014900""","12.85"
"36047094402, NY","36047094402","=""36047094402""","29.44"
"36047079802, NY","36047079802","=""36047079802""","16.91"
"36061002601, NY","36061002601","=""36061002601""","17.54"
"36061024301, NY","36061024301","=""36061024301""","14.96"
"36061004500, NY","36061004500","=""36061004500""","17.81"
"36005002300, NY","36005002300","=""36005002300""","25.82"
"36047018501, NY","36047018501","=""36047018501""","23.89"
"36005020502, NY","36005020502","=""36005020502""","25.02"
"36061019000, NY","36061019000","=""36061019000""","19.38"
"36005015900, NY","36005015900","=""36005015900""","19.71"
"36061002602, NY","36061002602","=""36061002602""","9.18"
"36047002901, NY","36047002901","=""36047002901""","25.93"
"36081076902, NY","36081076902","=""36081076902""","13.84"
"36047050804, NY","36047050804","=""36047050804""","18.36"
"36005042901, NY","36005042901","=""36005042901""","27.89"
"36081025302, NY","36081025302","=""36081025302""","12.33"
"36047053900, NY","36047053900","=""36047053900""","37.09"
"36061017401, NY","36061017401","=""36061017401""","25.16"
"36005023703, NY","36005023703","=""36005023703""","27.76"
"36005024502, NY","36005024502","=""36005024502""","26.89"
"36047006300, NY","36047006300","=""36047006300""","20.13"
"36005021200, NY","36005021200","=""36005021200""","19.32"
"36085008900, NY","36085008900","=""36085008900""","N/A"
"36061003601, NY","36061003601","=""36061003601""","18.91"
"36061022102, NY","36061022102","=""36061022102""","14.19"
"36061011402, NY","36061011402","=""36061011402""","12.83"
"36061011401, NY","36061011401","=""36061011401""","12.42"
"36081018501, NY","36081018501","=""36081018501""","15.99"
"36005036502, NY","36005036502","=""36005036502""","28.28"
"36081018502, NY","36081018502","=""36081018502""","16.84"
"36081018101, NY","36081018101","=""36081018101""","16.20"
"36005005001, NY","36005005001","=""36005005001""","31.27"
"36047004900, NY","36047004900","=""36047004900""","16.91"
"36047000502, NY","36047000502","=""36047000502""","12.59"
"36005018102, NY","36005018102","=""36005018102""","28.30"
"36005042902, NY","36005042902","=""36005042902""","27.38"
"36005039200, NY","36005039200","=""36005039200""","25.78"
"36081018102, NY","36081018102","=""36081018102""","9.81"
"36005023502, NY","36005023502","=""36005023502""","20.16"
"36005038301, NY","36005038301","=""36005038301""","29.55"
"36005036501, NY","36005036501","=""36005036501""","27.70"
"36047036001, NY","36047036001","=""36047036001""","11.55"
"36005022902, NY","36005022902","=""36005022902""","30.70"
"36005036901, NY","36005036901","=""36005036901""","36.61"
"36061001401, NY","36061001401","=""36061001401""","14.35"
"36061028100, NY","36061028100","=""36061028100""","17.14"
"36005016900, NY","36005016900","=""36005016900""","22.50"
"36005036700, NY","36005036700","=""36005036700""","34.76"
"36005022404, NY","36005022404","=""36005022404""","20.69"
"36005023600, NY","36005023600","=""36005023600""","28.58"
"36005022300, NY","36005022300","=""36005022300""","25.12"
"36047048900, NY","36047048900","=""36047048900""","25.29"
"36047051602, NY","36047051602","=""36047051602""","20.33"
"36081064101, NY","36081064101","=""36081064101""","14.59"
"36081024700, NY","36081024700","=""36081024700""","19.85"
"36005021501, NY","36005021501","=""36005021501""","33.52"
"36061003602, NY","36061003602","=""36061003602""","3.07"
"36005040303, NY","36005040303","=""36005040303""","25.23"
"36047036002, NY","36047036002","=""36047036002""","14.27"
"36061004200, NY","36061004200","=""36061004200""","5.91"
"36005022401, NY","36005022401","=""36005022401""","22.21"
"36061030700, NY","36061030700","=""36061030700""","13.76"
"36047000501, NY","36047000501","=""36047000501""","9.77"
"36061020102, NY","36061020102","=""36061020102""","19.80"
"36005002701, NY","36005002701","=""36005002701""","36.48"
"36047028501, NY","36047028501","=""36047028501""","16.74"
"36047076600, NY","36047076600","=""36047076600""","23.68"
"36005040501, NY","36005040501","=""36005040501""","30.28"
"36047018700, NY","36047018700","=""36047018700""","19.39"
"36047025901, NY","36047025901","=""36047025901""","20.99"
"36005022102, NY","36005022102","=""36005022102""","31.67"
"36061011201, NY","36061011201","=""36061011201""","3.48"
"36047061003, NY","36047061003","=""36047061003""","24.10"
"36061000100, NY","36061000100","=""36061000100""","N/A"
"36061003002, NY","36061003002","=""36061003002""","8.95"
"36081026902, NY","36081026902","=""36081026902""","16.98"
"36061011202, NY","36061011202","=""36061011202""","3.76"
"36047050801, NY","36047050801","=""36047050801""","21.16"
"36061011203, NY","36061011203","=""36061011203""","11.81"
"36005017902, NY","36005017902","=""36005017902""","33.07"
"36005018101, NY","36005018101","=""36005018101""","28.79"
"36005017901, NY","36005017901","=""36005017901""","29.52"
"36047051001, NY","36047051001","=""36047051001""","18.18"
"36061025900, NY","36061025900","=""36061025900""","21.87"
"36061014601, NY","36061014601","=""36061014601""","7.25"
"36061014401, NY","36061014401","=""36061014401""","13.75"
"36061015601, NY","36061015601","=""36061015601""","10.58"
"36005005300, NY","36005005300","=""36005005300""","36.41"
"36005026701, NY","36005026701","=""36005026701""","23.29"
"36005005902, NY","36005005902","=""36005005902""","19.66"
"36061021500, NY","36061021500","=""36061021500""","26.48"
"36005022101, NY","36005022101","=""36005022101""","37.28"
"36005036902, NY","36005036902","=""36005036902""","29.21"
"36081057900, NY","36081057900","=""36081057900""","23.97"
"36005018301, NY","36005018301","=""36005018301""","16.95"
"36005023704, NY","36005023704","=""36005023704""","33.92"
"36005040304, NY","36005040304","=""36005040304""","40.38"
"36005021301, NY","36005021301","=""36005021301""","33.28"
"36085013301, NY","36085013301","=""36085013301""","29.71"
"36005023501, NY","36005023501","=""36005023501""","27.64"
"36047007200, NY","36047007200","=""36047007200""","29.38"
"36061014700, NY","36061014700","=""36061014700""","16.71"
"36005023302, NY","36005023302","=""36005023302""","33.53"
"36061023900, NY","36061023900","=""36061023900""","14.42"
"36047035601, NY","36047035601","=""36047035601""","3.58"
"36005003800, NY","36005003800","=""36005003800""","23.87"
"36005040302, NY","36005040302","=""36005040302""","29.65"
"36061024900, NY","36061024900","=""36061024900""","14.92"
"36061002700, NY","36061002700","=""36061002700""","15.31"
"36047025902, NY","36047025902","=""36047025902""","41.24"
"36005040701, NY","36005040701","=""36005040701""","23.91"
"36061002202, NY","36061002202","=""36061002202""","4.11"
"36047050803, NY","36047050803","=""36047050803""","14.38"
"36061020101, NY","36061020101","=""36061020101""","5.73"
"36061014801, NY","36061014801","=""36061014801""","19.45"
"36061015001, NY","36061015001","=""36061015001""","21.40"
"36061015802, NY","36061015802","=""36061015802""","9.14"
"36061016002, NY","36061016002","=""36061016002""","14.29"
"36005012102, NY","36005012102","=""36005012102""","26.91"
"36061017402, NY","36061017402","=""36061017402""","16.67"
